Term,CourseID,Subject,MaxUnits,TotalCapacity,EnrlTotal,TotalSections
2175,101096,ARCH,4,26,0,4
2178,101096,ARCH,4,73,2,8
2182,101096,ARCH,4,201,5,15
2185,101096,ARCH,4,0,0,4
2168,101097,ARCH,5,40,32,1
2178,101097,ARCH,5,40,36,1
2172,101098,ARCH,5,35,31,1
2182,101098,ARCH,5,35,36,1
2168,101099,ARCH,3,40,32,1
2178,101099,ARCH,3,40,36,1
2168,101100,ARCH,5,50,47,1
2178,101100,ARCH,5,125,55,5
2168,101101,ARCH,5,105,0,4
2172,101101,ARCH,5,90,44,4
2178,101101,ARCH,5,105,0,4
2182,101101,ARCH,5,60,54,6
2168,101104,ARCH,5,75,44,3
2178,101104,ARCH,5,95,39,4
2168,101107,ARCH,3,90,44,4
2178,101107,ARCH,3,90,38,4
2172,101108,ARCH,5,60,44,4
2182,101108,ARCH,5,45,38,4
2168,101110,ARCH,5,15,9,1
2178,101110,ARCH,5,15,9,1
2172,101111,ARCH,5,13,9,1
2182,101111,ARCH,5,13,9,1
2168,101112,ARCH,1,39,37,1
2178,101112,ARCH,1,39,37,1
2172,101113,ARCH,1,30,35,1
2182,101113,ARCH,1,37,38,1
2168,101114,ARCH,1,50,44,1
2178,101114,ARCH,1,50,42,1
2172,101115,ARCH,3,49,38,1
2182,101115,ARCH,3,48,53,1
2168,101120,ARCH,4,35,15,3
2172,101120,ARCH,4,52,18,5
2178,101120,ARCH,4,41,11,4
2182,101120,ARCH,4,50,16,5
2185,101120,ARCH,4,30,0,1
2172,101127,ARCH,4,15,5,1
2182,101127,ARCH,4,15,0,1
2172,101128,ARCH,3,14,5,1
2182,101128,ARCH,3,14,15,1
2168,101129,ARCH,3,0,0,1
2172,101129,ARCH,3,0,0,1
2178,101129,ARCH,3,0,0,1
2182,101129,ARCH,3,0,0,1
2168,101130,ARCH,3,15,4,1
2178,101130,ARCH,3,15,0,1
2168,101133,ARCH,4,26,0,2
2172,101133,ARCH,4,15,0,1
2178,101133,ARCH,4,28,6,2
2182,101133,ARCH,4,15,0,1
2168,101147,ARCH,4,30,5,2
2172,101147,ARCH,4,49,40,5
2178,101147,ARCH,4,45,28,3
2182,101147,ARCH,4,52,30,5
2172,101159,ARCH,3,39,36,1
2182,101159,ARCH,3,53,50,1
2168,101165,ARCH,3,20,13,1
2172,101165,ARCH,3,15,13,1
2178,101165,ARCH,3,0,0,1
2182,101165,ARCH,3,15,0,1
2168,101166,ARCH,4,45,17,4
2172,101166,ARCH,4,52,10,4
2178,101166,ARCH,4,35,8,3
2182,101166,ARCH,4,52,0,4
2172,101176,ARCH,1,37,30,2
2182,101176,ARCH,1,30,15,2
2172,101177,ARCH,3,35,27,1
2182,101177,ARCH,3,36,33,1
2168,101180,ARCH,3,15,0,1
2178,101180,ARCH,3,15,13,1
2168,101181,ARCH,2,100,22,1
2172,101181,ARCH,2,999,0,1
2178,101181,ARCH,2,75,50,1
2168,101182,ARCH,3,12,17,1
2178,101182,ARCH,3,12,0,1
2172,101186,ARCH,3,15,16,1
2182,101186,ARCH,3,15,0,1
2168,101188,ARCH,4,67,22,3
2172,101188,ARCH,4,20,20,1
2178,101188,ARCH,4,61,33,4
2182,101188,ARCH,4,35,31,2
2172,101201,ARCH,3,20,0,1
2168,101202,ARCH,4,4,15,1
2172,101202,ARCH,4,50,42,3
2178,101202,ARCH,4,18,18,1
2182,101202,ARCH,4,55,45,3
2185,101202,ARCH,4,0,0,2
2168,101209,ARCH,3,45,44,1
2178,101209,ARCH,3,70,67,1
2168,101214,ARCH,3,20,15,1
2178,101214,ARCH,3,15,10,1
2178,101218,ARCH,3,15,6,1
2168,101220,ARCH,4,25,0,2
2172,101220,ARCH,4,50,39,3
2178,101220,ARCH,4,25,5,2
2182,101220,ARCH,4,40,12,3
2168,101222,ARCH,3,45,43,1
2172,101222,ARCH,3,10,0,1
2178,101222,ARCH,3,45,43,1
2182,101222,ARCH,3,10,0,1
2168,101223,ARCH,4,15,0,1
2172,101223,ARCH,4,15,0,1
2178,101223,ARCH,4,15,0,1
2168,101228,ARCH,4,37,17,4
2172,101228,ARCH,4,35,18,3
2178,101228,ARCH,4,57,42,4
2182,101228,ARCH,4,35,5,3
2178,101240,ARCH,4,12,12,1
2168,101242,ARCH,4,179,23,10
2172,101242,ARCH,4,114,36,9
2175,101242,ARCH,4,5,0,1
2178,101242,ARCH,4,179,20,10
2182,101242,ARCH,4,132,79,9
2185,101242,ARCH,4,5,0,1
2168,101243,ARCH,12,221,44,17
2172,101243,ARCH,12,225,50,23
2178,101243,ARCH,12,222,41,18
2182,101243,ARCH,12,225,45,23
2172,101245,ARCH,2,25,28,1
2182,101245,ARCH,2,25,23,1
2168,101252,ARCH,0,15,19,1
2172,101252,ARCH,0,15,0,1
2178,101252,ARCH,0,0,0,1
2168,101279,ARCH,8,20,3,4
2172,101279,ARCH,8,45,5,8
2178,101279,ARCH,8,20,3,4
2182,101279,ARCH,8,45,4,8
2168,101281,ARCH,4,60,48,3
2172,101281,ARCH,4,76,46,5
2178,101281,ARCH,4,45,34,3
2182,101281,ARCH,4,141,59,6
2168,101282,ARCH,1,40,40,2
2172,101282,ARCH,1,40,35,2
2178,101282,ARCH,1,40,42,2
2182,101282,ARCH,1,40,38,2
2175,101283,ARCH,4,93,7,14
2185,101283,ARCH,4,93,15,14
2175,101284,ARCH,6,10,0,2
2185,101284,ARCH,6,10,0,2
2172,101310,ARESEC,4,15,11,1
2182,101310,ARESEC,4,16,11,1
2168,101311,ARESEC,3,24,20,1
2178,101311,ARESEC,3,24,14,1
2172,101313,ARESEC,4,50,42,1
2182,101313,ARESEC,4,48,40,1
2168,101314,ARESEC,4,42,43,1
2178,101314,ARESEC,4,42,33,1
2168,101316,ARESEC,2,20,14,1
2178,101316,ARESEC,2,20,12,1
2172,101317,ARESEC,2,18,14,1
2182,101317,ARESEC,2,18,12,1
2168,101320,ARESEC,1,24,1,1
2172,101320,ARESEC,1,24,16,1
2178,101320,ARESEC,1,24,4,1
2182,101320,ARESEC,1,24,9,1
2168,101321,ARESEC,3,15,7,1
2178,101321,ARESEC,3,15,3,1
2172,101322,ARESEC,3,15,3,1
2182,101322,ARESEC,3,15,2,1
2168,101323,ARESEC,1,20,9,1
2172,101323,ARESEC,1,16,13,1
2178,101323,ARESEC,1,20,7,1
2182,101323,ARESEC,1,16,8,1
2168,101326,ARESEC,1,24,9,1
2172,101326,ARESEC,1,16,9,1
2178,101326,ARESEC,1,24,5,1
2182,101326,ARESEC,1,18,8,1
2168,101327,ARESEC,3,18,12,1
2178,101327,ARESEC,3,18,17,1
2172,101329,ARESEC,3,20,0,1
2182,101329,ARESEC,3,15,2,1
2172,101330,ARESEC,3,20,11,1
2182,101330,ARESEC,3,25,14,1
2168,101331,ARESEC,1,24,19,1
2172,101331,ARESEC,1,24,17,1
2178,101331,ARESEC,1,24,9,1
2182,101331,ARESEC,1,24,17,1
2168,101334,ARESEC,6,291,20,21
2172,101334,ARESEC,6,420,4,20
2175,101334,ARESEC,6,10,0,1
2178,101334,ARESEC,6,291,3,21
2182,101334,ARESEC,6,420,4,20
2185,101334,ARESEC,6,10,0,1
2168,101335,ARESEC,12,299,28,21
2172,101335,ARESEC,12,198,29,20
2178,101335,ARESEC,12,299,35,21
2182,101335,ARESEC,12,198,34,20
2168,101337,ARESEC,6,60,2,6
2178,101337,ARESEC,6,65,8,6
2168,101338,ARESEC,6,190,0,19
2172,101338,ARESEC,6,278,0,19
2178,101338,ARESEC,6,190,0,19
2182,101338,ARESEC,6,278,0,19
2168,101340,ARESEC,12,299,30,21
2172,101340,ARESEC,12,198,24,20
2178,101340,ARESEC,12,299,20,21
2182,101340,ARESEC,12,198,22,20
2175,101342,ARESEC,6,45,2,3
2185,101342,ARESEC,6,45,1,3
2175,101343,ARESEC,6,10,0,1
2185,101343,ARESEC,6,10,0,1
2175,101344,ARESEC,6,60,0,6
2185,101344,ARESEC,6,60,0,6
2168,101349,ARMENI,3,9,8,1
2178,101349,ARMENI,3,18,11,1
2172,101350,ARMENI,3,20,6,1
2182,101350,ARMENI,3,20,10,1
2168,101351,ARMENI,3,7,7,1
2178,101351,ARMENI,3,18,17,1
2172,101352,ARMENI,3,10,10,1
2182,101352,ARMENI,3,20,8,1
2172,101354,ART,4,20,15,2
2178,101354,ART,4,2,0,2
2182,101354,ART,4,25,20,1
2168,101355,ART,4,51,40,2
2172,101355,ART,4,39,28,2
2175,101355,ART,4,34,21,2
2178,101355,ART,4,41,15,2
2182,101355,ART,4,40,15,2
2185,101355,ART,4,34,13,2
2168,101369,ART,4,25,14,1
2172,101369,ART,4,20,14,1
2175,101369,ART,4,15,0,1
2178,101369,ART,4,20,0,1
2182,101369,ART,4,20,17,1
2185,101369,ART,4,0,0,1
2168,101370,ART,4,20,24,1
2172,101370,ART,4,20,23,1
2178,101370,ART,4,20,25,1
2182,101370,ART,4,23,22,1
2185,101370,ART,4,20,10,1
2168,101371,ART,4,20,19,1
2172,101371,ART,4,28,28,1
2175,101371,ART,4,30,8,2
2178,101371,ART,4,22,23,1
2182,101371,ART,4,22,25,1
2185,101371,ART,4,32,27,2
2168,101372,ART,4,47,46,2
2172,101372,ART,4,20,18,1
2175,101372,ART,4,47,30,2
2178,101372,ART,4,40,42,2
2182,101372,ART,4,20,18,1
2185,101372,ART,4,40,21,2
2172,101373,ART,4,18,16,1
2182,101373,ART,4,18,15,1
2168,101375,ART,4,18,15,1
2172,101375,ART,4,20,18,1
2182,101375,ART,4,20,16,1
2178,101376,ART,4,15,11,1
2168,101377,ART,4,18,24,1
2172,101377,ART,4,36,35,2
2178,101377,ART,4,21,20,1
2182,101377,ART,4,38,35,2
2185,101377,ART,4,20,8,1
2178,101378,ART,4,18,14,1
2168,101380,ART,4,23,17,1
2178,101380,ART,4,20,14,1
2168,101381,ART,4,20,13,1
2172,101382,ART,4,20,13,1
2182,101382,ART,4,20,17,1
2172,101383,ART,4,18,19,1
2182,101383,ART,4,20,14,1
2168,101384,ART,4,20,20,1
2172,101384,ART,4,20,15,1
2178,101384,ART,4,18,17,1
2182,101384,ART,4,20,18,1
2172,101386,ART,4,20,13,1
2182,101386,ART,4,20,14,1
2168,101388,ART,4,22,22,1
2172,101388,ART,4,25,25,1
2178,101388,ART,4,20,21,1
2182,101388,ART,4,22,19,1
2185,101388,ART,4,20,0,1
2168,101391,ART,4,20,19,1
2178,101391,ART,4,18,17,1
2172,101392,ART,4,27,24,2
2175,101392,ART,4,35,0,2
2178,101392,ART,4,20,19,1
2182,101392,ART,4,20,17,1
2185,101392,ART,4,60,9,3
2168,101396,ART,4,23,16,1
2178,101396,ART,4,19,18,1
2168,101400,ART,4,17,17,1
2178,101400,ART,4,16,15,1
2185,101400,ART,4,20,8,1
2168,101402,ART,4,20,20,1
2178,101402,ART,4,20,15,1
2178,101403,ART,4,0,0,1
2182,101403,ART,4,25,21,1
2178,101405,ART,4,30,35,1
2172,101406,ART,4,18,19,1
2175,101406,ART,4,16,10,1
2178,101406,ART,4,20,0,1
2182,101406,ART,4,22,21,1
2185,101406,ART,4,18,13,1
2168,101407,ART,4,20,15,1
2172,101407,ART,4,20,0,1
2178,101407,ART,4,20,16,1
2168,101408,ART,4,60,23,3
2172,101408,ART,4,40,33,2
2178,101408,ART,4,40,27,2
2182,101408,ART,4,43,36,2
2168,101411,ART,3,268,46,14
2172,101411,ART,3,48,41,2
2178,101411,ART,3,275,45,14
2182,101411,ART,3,77,53,3
2168,101412,ART,4,385,45,23
2172,101412,ART,4,160,39,26
2178,101412,ART,4,385,47,23
2182,101412,ART,4,66,41,26
2168,101418,ART,4,20,18,1
2175,101418,ART,4,40,18,2
2178,101418,ART,4,18,16,1
2185,101418,ART,4,40,19,2
2168,101421,ART,4,12,12,1
2178,101421,ART,4,12,12,1
2175,101426,ART,4,13,10,1
2178,101426,ART,4,20,18,1
2185,101426,ART,4,14,14,1
2168,101427,ART,4,115,8,20
2172,101427,ART,4,108,12,18
2178,101427,ART,4,115,7,20
2182,101427,ART,4,95,11,18
2168,101428,ART,4,12,12,1
2172,101428,ART,4,17,12,1
2178,101428,ART,4,12,12,1
2182,101428,ART,4,12,12,1
2168,101429,ART,12,6,6,1
2172,101429,ART,12,15,6,1
2178,101429,ART,12,6,6,1
2182,101429,ART,12,15,6,1
2172,101430,ART,4,20,0,1
2182,101430,ART,4,8,3,1
2168,101431,ART,4,80,0,16
2172,101431,ART,4,96,0,16
2178,101431,ART,4,80,0,16
2182,101431,ART,4,96,0,16
2168,101432,ART,1,3,3,1
2172,101432,ART,1,8,1,1
2178,101432,ART,1,6,3,1
2182,101432,ART,1,4,3,1
2168,101435,ART,4,80,71,1
2172,101435,ART,4,50,52,1
2175,101435,ART,4,83,64,4
2178,101435,ART,4,69,65,1
2182,101435,ART,4,60,58,1
2185,101435,ART,4,80,62,4
2168,101439,ART,3,221,0,14
2172,101439,ART,3,120,0,9
2178,101439,ART,3,48,0,14
2182,101439,ART,3,120,1,9
2168,101440,ART,2,85,0,5
2172,101440,ART,2,93,0,8
2178,101440,ART,2,85,0,5
2182,101440,ART,2,93,1,8
2168,101441,ART,4,110,2,20
2172,101441,ART,4,96,3,18
2178,101441,ART,4,110,3,20
2182,101441,ART,4,96,7,18
2168,101442,ART,4,100,0,20
2172,101442,ART,4,90,0,18
2178,101442,ART,4,100,1,20
2182,101442,ART,4,90,0,18
2178,101452,ART,4,168,81,12
2172,101455,ASAMST,4,45,42,1
2182,101455,ASAMST,4,60,60,1
2172,101456,ASAMST,4,30,0,1
2182,101456,ASAMST,4,40,18,1
2168,101458,ASAMST,4,32,32,1
2172,101458,ASAMST,4,50,0,1
2178,101458,ASAMST,4,35,35,1
2182,101458,ASAMST,4,50,0,1
2168,101459,ASAMST,4,30,29,1
2178,101459,ASAMST,4,0,0,1
2168,101462,ASAMST,4,160,162,1
2178,101462,ASAMST,4,192,192,2
2168,101465,ASAMST,4,30,22,1
2172,101465,ASAMST,4,0,0,1
2178,101465,ASAMST,4,35,27,1
2182,101465,ASAMST,4,0,0,1
2172,101467,ASAMST,4,140,134,1
2175,101467,ASAMST,4,30,21,1
2182,101467,ASAMST,4,156,153,1
2185,101467,ASAMST,4,25,6,1
2168,101468,ASAMST,4,62,62,1
2172,101468,ASAMST,4,30,30,1
2175,101468,ASAMST,4,25,13,1
2178,101468,ASAMST,4,45,0,1
2182,101468,ASAMST,4,30,0,1
2185,101468,ASAMST,4,25,0,1
2168,101469,ASAMST,4,40,37,1
2175,101469,ASAMST,4,25,0,1
2185,101469,ASAMST,4,25,2,1
2172,101472,ASAMST,4,30,27,1
2182,101472,ASAMST,4,35,18,1
2182,101473,ASAMST,4,0,0,1
2175,101474,ASAMST,4,20,0,1
2182,101474,ASAMST,4,0,0,1
2168,101475,ASAMST,4,33,33,1
2172,101475,ASAMST,4,31,0,1
2178,101475,ASAMST,4,37,37,1
2182,101475,ASAMST,4,31,0,1
2172,101477,ASAMST,4,30,0,1
2182,101477,ASAMST,4,40,29,1
2172,101479,ASAMST,4,30,26,1
2182,101479,ASAMST,4,0,0,1
2172,101483,ASAMST,4,0,0,1
2175,101483,ASAMST,4,25,14,1
2182,101483,ASAMST,4,0,0,1
2185,101483,ASAMST,4,25,1,1
2168,101484,ASAMST,4,28,26,1
2175,101484,ASAMST,4,20,7,1
2178,101484,ASAMST,4,40,34,1
2185,101484,ASAMST,4,20,0,1
2172,101485,ASAMST,4,0,0,1
2175,101485,ASAMST,4,0,0,1
2185,101485,ASAMST,4,20,20,2
2172,101487,ASAMST,3,40,0,1
2175,101487,ASAMST,3,25,25,1
2185,101487,ASAMST,3,30,24,1
2172,101488,ASAMST,4,28,20,1
2182,101488,ASAMST,4,35,25,1
2172,101490,ASAMST,4,0,0,1
2175,101490,ASAMST,4,20,14,1
2182,101490,ASAMST,4,0,0,1
2185,101490,ASAMST,4,40,8,2
2172,101497,ASAMST,4,32,0,2
2182,101497,ASAMST,4,35,32,1
2168,101505,ASAMST,4,10,0,2
2172,101505,ASAMST,4,1,1,1
2178,101505,ASAMST,4,10,0,2
2182,101505,ASAMST,4,1,0,1
2168,101506,ASAMST,3,141,81,23
2172,101506,ASAMST,3,700,81,20
2175,101506,ASAMST,3,60,6,3
2178,101506,ASAMST,3,143,81,23
2182,101506,ASAMST,3,700,69,20
2185,101506,ASAMST,3,60,0,3
2168,101507,ASAMST,3,285,94,14
2172,101507,ASAMST,3,357,107,17
2178,101507,ASAMST,3,395,245,14
2182,101507,ASAMST,3,375,142,17
2168,101508,ASAMST,4,146,19,6
2172,101508,ASAMST,4,145,19,5
2175,101508,ASAMST,4,60,0,2
2178,101508,ASAMST,4,151,35,6
2182,101508,ASAMST,4,145,26,5
2185,101508,ASAMST,4,60,0,2
2172,101511,ASAMST,4,120,117,1
2178,101511,ASAMST,4,101,101,1
2182,101511,ASAMST,4,100,98,1
2178,101513,ASAMST,4,45,33,1
2178,101514,ASAMST,1,17,14,1
2168,101543,ASAMST,3,509,0,22
2172,101543,ASAMST,3,126,0,20
2175,101543,ASAMST,3,40,0,2
2178,101543,ASAMST,3,509,0,22
2182,101543,ASAMST,3,126,0,20
2185,101543,ASAMST,3,40,0,2
2168,101544,ASAMST,3,246,0,14
2172,101544,ASAMST,3,258,0,16
2178,101544,ASAMST,3,246,0,14
2182,101544,ASAMST,3,258,0,16
2168,101545,ASAMST,4,90,0,5
2172,101545,ASAMST,4,260,0,4
2178,101545,ASAMST,4,90,0,5
2182,101545,ASAMST,4,260,0,4
2168,101547,ASAMST,3,5,0,1
2178,101547,ASAMST,3,1,1,1
2172,101548,ASAMST,3,2,0,1
2182,101548,ASAMST,3,2,1,1
2168,101549,ASAMST,4,50,50,2
2172,101549,ASAMST,4,48,31,2
2175,101549,ASAMST,4,37,32,2
2178,101549,ASAMST,4,35,35,2
2182,101549,ASAMST,4,19,19,2
2185,101549,ASAMST,4,37,17,2
2168,101550,ASAMST,4,30,30,1
2172,101550,ASAMST,4,49,49,2
2178,101550,ASAMST,4,35,35,1
2182,101550,ASAMST,4,37,36,2
2168,101565,ASIANST,4,150,149,1
2178,101565,ASIANST,4,150,147,1
2168,101572,ASIANST,4,56,54,2
2172,101572,ASIANST,4,45,31,2
2178,101572,ASIANST,4,41,34,2
2182,101572,ASIANST,4,15,15,1
2175,101575,ASIANST,4,2,1,2
2168,101576,ASIANST,4,132,91,5
2172,101576,ASIANST,4,140,135,5
2178,101576,ASIANST,4,149,0,6
2182,101576,ASIANST,4,140,0,5
2168,101577,ASIANST,4,18,2,4
2172,101577,ASIANST,4,2,0,2
2175,101577,ASIANST,4,6,0,2
2178,101577,ASIANST,4,18,0,4
2182,101577,ASIANST,4,2,0,2
2168,101578,ASIANST,1,34,15,2
2172,101578,ASIANST,1,24,9,2
2178,101578,ASIANST,1,34,12,2
2182,101578,ASIANST,1,24,9,2
2172,101580,ASIANST,6,1,0,1
2182,101580,ASIANST,6,1,0,1
2168,101581,ASIANST,7,13,6,13
2172,101581,ASIANST,7,10,4,10
2175,101581,ASIANST,7,2,0,2
2178,101581,ASIANST,7,13,0,13
2182,101581,ASIANST,7,15,10,15
2185,101581,ASIANST,7,2,0,2
2168,101583,ASIANST,4,100,0,5
2172,101583,ASIANST,4,50,0,4
2178,101583,ASIANST,4,180,0,9
2182,101583,ASIANST,4,50,0,4
2168,101584,ASIANST,3,12,0,5
2172,101584,ASIANST,3,1,0,1
2178,101584,ASIANST,3,12,0,5
2182,101584,ASIANST,3,1,0,1
2168,101585,ASIANST,3,9,0,2
2172,101585,ASIANST,3,2,0,2
2178,101585,ASIANST,3,9,0,2
2182,101585,ASIANST,3,4,1,2
2168,101593,AST,12,408,44,36
2172,101593,AST,12,679,43,35
2175,101593,AST,12,70,1,14
2178,101593,AST,12,408,44,36
2182,101593,AST,12,679,36,35
2185,101593,AST,12,70,2,14
2175,101595,ASTRON,4,85,51,2
2185,101595,ASTRON,4,95,48,2
2168,101599,ASTRON,4,21,20,1
2178,101599,ASTRON,4,20,20,1
2172,101602,ASTRON,4,20,17,1
2182,101602,ASTRON,4,22,19,1
2168,101609,ASTRON,4,45,34,1
2178,101609,ASTRON,4,64,0,1
2182,101609,ASTRON,4,64,34,1
2168,101613,ASTRON,4,48,35,3
2172,101613,ASTRON,4,53,49,3
2178,101613,ASTRON,4,48,2,3
2182,101613,ASTRON,4,36,15,3
2168,101614,ASTRON,4,88,13,7
2172,101614,ASTRON,4,77,12,13
2175,101614,ASTRON,4,102,2,4
2178,101614,ASTRON,4,89,12,7
2182,101614,ASTRON,4,75,12,13
2185,101614,ASTRON,4,102,1,4
2172,101619,ASTRON,3,15,7,1
2182,101619,ASTRON,3,15,3,1
2172,101621,ASTRON,3,20,0,1
2182,101621,ASTRON,3,20,0,1
2172,101623,ASTRON,3,20,0,1
2182,101623,ASTRON,3,20,11,1
2168,101629,ASTRON,3,74,31,2
2172,101629,ASTRON,3,50,22,2
2178,101629,ASTRON,3,0,0,2
2182,101629,ASTRON,3,62,49,2
2178,101630,ASTRON,3,15,13,1
2172,101631,ASTRON,3,15,0,1
2182,101631,ASTRON,3,15,5,1
2168,101637,ASTRON,1,15,6,1
2178,101637,ASTRON,1,15,6,1
2172,101638,ASTRON,1,15,6,1
2182,101638,ASTRON,1,15,6,1
2168,101639,ASTRON,2,101,18,5
2172,101639,ASTRON,2,111,8,4
2178,101639,ASTRON,2,89,7,5
2182,101639,ASTRON,2,111,5,4
2168,101640,ASTRON,4,10,0,2
2172,101640,ASTRON,4,60,0,12
2178,101640,ASTRON,4,10,0,2
2182,101640,ASTRON,4,60,1,12
2168,101641,ASTRON,12,96,37,18
2172,101641,ASTRON,12,114,37,18
2178,101641,ASTRON,12,96,30,18
2182,101641,ASTRON,12,116,34,18
2168,101645,ASTRON,6,16,16,1
2178,101645,ASTRON,6,16,10,1
2168,101650,ASTRON,8,57,0,19
2168,101652,ASTRON,4,64,64,1
2178,101652,ASTRON,4,61,62,1
2172,101653,ASTRON,4,60,57,1
2182,101653,ASTRON,4,61,41,1
2168,101657,ASTRON,2,15,11,1
2172,101657,ASTRON,2,25,25,1
2178,101657,ASTRON,2,10,10,1
2175,101658,ASTRON,3,135,92,4
2185,101658,ASTRON,3,123,36,5
2168,101668,ASTRON,4,45,34,2
2172,101668,ASTRON,4,50,44,2
2178,101668,ASTRON,4,45,0,2
2182,101668,ASTRON,4,50,6,2
2172,101669,ASTRON,3,60,0,4
2175,101669,ASTRON,3,5,0,1
2182,101669,ASTRON,3,60,0,4
2185,101669,ASTRON,3,5,0,1
2168,101671,ASTRON,4,15,2,3
2172,101671,ASTRON,4,10,3,4
2178,101671,ASTRON,4,15,1,3
2182,101671,ASTRON,4,10,1,4
2175,101673,ASTRON,2,15,0,3
2185,101673,ASTRON,2,15,1,3
2175,101674,ASTRON,6,107,3,11
2185,101674,ASTRON,6,107,0,12
2175,101675,ASTRON,4,5,0,1
2185,101675,ASTRON,4,5,0,1
2178,101687,BANGLA,5,17,10,1
2182,101688,BANGLA,5,15,8,1
2168,101689,BANGLA,5,15,8,1
2182,101689,BANGLA,5,10,0,1
2172,101690,BANGLA,5,17,11,1
2168,101996,BIOENG,4,140,141,1
2178,101996,BIOENG,4,175,175,1
2168,101997,BIOENG,3,114,115,1
2178,101997,BIOENG,3,160,160,1
2172,101998,BIOENG,4,48,29,1
2182,101998,BIOENG,4,70,57,1
2168,101999,BIOENG,4,84,67,1
2178,101999,BIOENG,4,114,52,1
2172,102000,BIOENG,4,138,95,1
2182,102000,BIOENG,4,144,97,1
2172,102001,BIOENG,4,102,81,1
2182,102001,BIOENG,4,146,67,1
2172,102002,BIOENG,4,50,49,1
2182,102002,BIOENG,4,85,45,1
2168,102005,BIOENG,4,32,29,1
2172,102005,BIOENG,4,32,32,1
2178,102005,BIOENG,4,32,24,1
2182,102005,BIOENG,4,32,31,1
2172,102007,BIOENG,4,45,43,1
2182,102007,BIOENG,4,75,68,1
2168,102008,BIOENG,4,16,16,1
2178,102008,BIOENG,4,16,0,1
2168,102009,BIOENG,3,40,38,1
2178,102009,BIOENG,3,80,59,1
2168,102010,BIOENG,4,35,28,1
2178,102010,BIOENG,4,37,33,1
2182,102011,BIOENG,4,50,25,1
2172,102012,BIOENG,4,25,20,1
2172,102016,BIOENG,4,35,14,1
2168,102018,BIOENG,4,25,22,1
2178,102018,BIOENG,4,25,0,1
2168,102019,BIOENG,3,24,22,1
2178,102019,BIOENG,3,36,21,1
2168,102020,BIOENG,4,65,50,1
2178,102020,BIOENG,4,65,47,1
2168,102024,BIOENG,4,19,16,1
2178,102024,BIOENG,4,20,16,1
2172,102025,BIOENG,4,8,8,1
2182,102025,BIOENG,4,14,14,1
2178,102027,BIOENG,3,20,20,1
2168,102028,BIOENG,4,49,14,1
2178,102028,BIOENG,4,62,50,2
2168,102056,BIOENG,4,32,28,1
2178,102056,BIOENG,4,32,28,1
2168,102057,BIOENG,4,495,37,35
2172,102057,BIOENG,4,143,32,38
2175,102057,BIOENG,4,248,9,31
2178,102057,BIOENG,4,506,45,37
2182,102057,BIOENG,4,143,40,38
2185,102057,BIOENG,4,248,0,31
2168,102058,BIOENG,4,754,10,26
2172,102058,BIOENG,4,593,17,29
2175,102058,BIOENG,4,30,0,1
2178,102058,BIOENG,4,816,28,29
2182,102058,BIOENG,4,614,33,30
2185,102058,BIOENG,4,30,0,1
2168,102059,BIOENG,4,128,12,29
2172,102059,BIOENG,4,258,8,30
2175,102059,BIOENG,4,273,1,28
2178,102059,BIOENG,4,128,7,30
2182,102059,BIOENG,4,258,11,30
2185,102059,BIOENG,4,273,1,28
2168,102060,BIOENG,1,162,63,2
2172,102060,BIOENG,1,60,23,1
2178,102060,BIOENG,1,152,37,2
2182,102060,BIOENG,1,114,3,1
2168,102062,BIOENG,3,30,27,1
2178,102062,BIOENG,3,30,29,1
2168,102068,BIOENG,4,0,0,1
2172,102068,BIOENG,4,30,29,1
2178,102068,BIOENG,4,0,0,1
2182,102068,BIOENG,4,41,27,1
2168,102069,BIOENG,4,7,0,1
2178,102069,BIOENG,4,7,0,1
2168,102070,BIOENG,3,21,13,1
2178,102070,BIOENG,3,32,15,1
2168,102071,BIOENG,4,35,25,1
2178,102071,BIOENG,4,35,16,1
2182,102072,BIOENG,4,35,9,1
2172,102073,BIOENG,4,30,4,1
2168,102074,BIOENG,1,292,253,1
2172,102074,BIOENG,1,30,15,1
2178,102074,BIOENG,1,292,0,1
2182,102074,BIOENG,1,25,16,1
2172,102076,BIOENG,4,24,12,1
2182,102076,BIOENG,4,30,7,1
2172,102078,BIOENG,4,15,1,1
2168,102079,BIOENG,4,15,13,1
2178,102079,BIOENG,4,15,0,1
2168,102080,BIOENG,3,24,13,1
2178,102080,BIOENG,3,12,9,1
2172,102081,BIOENG,1,292,198,1
2182,102081,BIOENG,1,292,194,1
2168,102083,BIOENG,4,22,23,1
2178,102083,BIOENG,4,20,9,1
2172,102084,BIOENG,4,4,3,1
2182,102084,BIOENG,4,5,3,1
2168,102086,BIOENG,1,30,30,1
2172,102086,BIOENG,1,4,4,1
2178,102086,BIOENG,1,30,0,1
2182,102086,BIOENG,1,36,32,1
2168,102087,BIOENG,4,20,16,1
2172,102087,BIOENG,4,160,114,3
2178,102087,BIOENG,4,28,24,1
2182,102087,BIOENG,4,113,42,3
2168,102115,BIOENG,8,902,15,25
2172,102115,BIOENG,8,116,15,26
2178,102115,BIOENG,8,902,23,25
2182,102115,BIOENG,8,116,11,26
2168,102116,BIOENG,12,198,145,25
2172,102116,BIOENG,12,215,146,27
2178,102116,BIOENG,12,198,150,25
2182,102116,BIOENG,12,215,150,27
2168,102117,BIOENG,1,50,26,1
2178,102117,BIOENG,1,76,38,1
