CourseID,Term,TotalAttempts
120046,2178,871
120046,2182,935
120047,2168,33
120047,2172,14
120047,2178,8
120047,2182,10
120049,2168,1
120049,2172,1
120049,2182,1
120050,2168,13
120050,2172,13
120050,2178,11
120050,2182,14
120051,2168,333
120051,2172,154
120051,2178,264
120051,2182,124
120052,2168,179
120052,2172,32
120052,2178,3
120052,2182,2
120053,2172,127
120053,2182,136
120055,2168,23
120055,2172,15
120055,2178,29
120055,2182,18
120087,2168,321
120087,2172,318
120087,2178,213
120087,2182,217
120089,2168,79
120089,2178,66
120090,2172,39
120090,2182,45
120091,2168,46
120091,2178,22
120092,2172,25
120092,2182,37
120119,2168,477
120119,2178,421
120123,2168,343
120123,2178,323
120124,2172,278
120124,2182,234
120125,2168,95
120125,2172,70
120132,2172,59
120133,2168,66
120133,2178,137
120134,2172,200
120134,2182,204
120135,2168,1
120135,2172,199
120136,2168,44
120136,2178,71
120142,2168,161
120142,2175,38
120142,2178,156
120144,2178,117
120145,2168,117
120145,2182,50
120153,2172,77
120157,2168,65
120158,2178,86
120159,2168,35
120164,2172,62
120165,2182,109
120166,2178,140
120168,2168,121
120168,2172,106
120168,2182,158
120170,2182,79
120175,2168,235
120175,2172,124
120175,2178,69
120176,2168,67
120177,2172,109
120179,2168,81
120179,2182,106
120186,2168,263
120187,2172,96
120189,2168,232
120189,2178,108
120190,2175,46
120192,2168,30
120193,2182,46
120196,2178,112
120197,2172,94
120197,2182,77
120199,2168,102
120200,2168,90
120206,2168,104
120207,2178,122
120208,2175,45
120209,2178,71
120210,2168,3
120210,2172,97
120212,2178,117
120217,2172,104
120225,2168,69
120225,2172,155
120225,2182,88
120229,2168,6
120229,2175,2
120229,2178,1
120229,2182,2
120230,2168,342
120230,2172,218
120230,2178,92
120230,2182,2
120231,2168,2
120231,2172,4
120231,2178,2
120232,2175,66
120233,2172,374
120233,2182,330
120234,2168,7
120234,2178,3
120234,2182,15
120241,2172,15
120241,2178,15
120247,2168,8
120256,2168,86
120256,2172,81
120256,2178,79
120256,2182,62
120257,2178,1
120263,2168,15
120263,2172,12
120263,2182,10
120264,2168,48
120264,2178,64
120264,2182,97
120269,2168,5
120270,2168,24
120271,2168,6
120271,2178,50
120272,2172,17
120279,2168,6
120279,2172,3
120279,2175,2
120279,2178,5
120279,2182,2
120280,2168,18
120280,2172,19
120280,2175,2
120280,2178,23
120280,2182,21
120292,2168,8
120292,2178,26
120329,2168,1
120329,2178,1
120330,2168,9
120330,2172,11
120330,2178,4
120330,2182,5
120331,2182,57
120332,2178,82
120334,2168,22
120334,2182,1
120335,2168,5
120335,2172,6
120335,2178,2
120335,2182,2
120336,2168,320
120336,2172,233
120336,2178,373
120336,2182,350
120337,2168,312
120337,2172,429
120337,2178,386
120337,2182,620
120388,2168,114
120388,2172,122
120388,2178,132
120388,2182,67
120392,2168,34
120392,2178,38
120393,2172,17
120393,2182,21
120399,2168,22
120399,2182,11
120400,2172,16
120401,2168,39
120401,2172,40
120401,2178,26
120401,2182,55
120404,2168,11
120405,2168,47
120405,2172,24
120405,2178,36
120405,2182,16
120406,2172,33
120406,2178,11
120406,2182,28
120407,2182,32
120630,2168,61
120630,2178,33
120631,2172,24
120631,2182,10
120632,2168,20
120632,2182,11
120633,2172,8
120634,2178,15
120637,2168,11
120637,2178,9
120638,2172,4
120638,2182,12
120644,2168,220
120644,2178,206
120645,2172,163
120645,2182,193
120656,2168,119
120656,2178,42
120664,2168,196
120664,2175,34
120664,2178,405
120668,2178,18
120668,2182,136
120696,2168,232
120696,2175,14
120696,2178,149
120696,2182,117
120697,2172,271
120697,2175,33
120697,2182,152
120703,2168,33
120703,2178,24
120704,2172,29
120704,2182,11
120706,2168,26
120706,2178,23
120707,2172,1
120707,2182,14
120713,2172,120
120713,2182,146
120723,2168,36
120723,2178,108
120724,2182,24
120728,2182,21
120729,2168,102
120729,2178,78
120730,2168,53
120730,2178,12
120752,2182,1
120754,2172,1
120754,2178,5
120754,2182,2
120755,2168,29
120755,2178,23
120765,2168,1
120765,2172,23
120777,2172,10
120781,2168,14
120781,2172,11
120781,2178,10
120781,2182,18
120785,2168,12
120786,2168,46
120787,2182,8
120789,2168,2
120789,2182,5
120790,2172,8
120790,2178,8
120792,2178,1
120793,2168,2
120793,2172,1
120793,2182,1
120799,2168,4
120799,2172,13
120799,2178,7
120799,2182,9
120800,2168,7
120800,2172,11
120800,2178,10
120800,2182,10
120834,2172,99
120834,2182,103
120835,2172,3
120835,2182,3
120837,2168,88
120837,2178,181
120839,2172,5
120842,2168,133
120842,2178,149
120843,2168,185
120843,2172,273
120843,2175,139
120843,2178,194
120843,2182,245
120844,2168,59
120844,2172,13
120844,2178,32
120844,2182,4
120849,2172,4
120852,2168,23
120852,2172,18
120852,2178,26
120852,2182,15
120853,2178,1
120853,2182,1
120854,2168,1
120854,2172,2
120854,2178,2
120854,2182,3
120855,2168,1
120855,2172,1
120855,2178,2
120856,2182,1
120857,2168,203
120857,2178,174
120858,2172,196
120858,2182,149
120864,2182,58
120865,2168,23
120867,2168,50
120871,2168,15
120871,2178,7
120872,2172,3
120872,2182,3
120882,2182,3
120891,2168,146
120891,2178,76
120923,2168,54
120923,2178,46
120925,2172,34
120930,2172,84
120930,2182,152
120931,2168,52
120931,2178,96
120932,2172,53
120933,2168,68
120935,2182,28
120942,2172,26
120942,2182,40
120953,2168,135
120963,2172,11
120963,2182,29
120968,2182,61
120970,2182,6
120975,2178,10
120981,2172,52
120981,2182,43
120983,2168,4
120988,2168,12
120988,2172,19
120988,2178,18
120988,2182,17
120997,2182,7
120998,2168,8
121004,2172,5
121013,2172,11
121014,2182,36
121018,2178,16
121022,2182,8
121023,2182,7
121030,2172,3
121045,2168,6
121045,2172,14
121045,2178,12
121045,2182,5
121046,2168,7
121046,2178,8
121049,2168,10
121051,2168,3
121051,2172,1
121051,2178,3
121051,2182,1
121052,2178,3
121052,2182,1
121061,2168,8
121061,2172,7
121061,2178,10
121061,2182,6
121062,2168,8
121062,2172,6
121062,2178,5
121062,2182,23
121064,2172,74
121093,2168,103
121093,2178,167
121094,2172,99
121094,2182,61
121097,2172,239
121097,2178,185
121101,2168,2
121101,2172,1
121102,2168,2
121102,2182,2
121105,2182,33
121106,2182,1
121109,2168,156
121109,2172,234
121109,2178,147
121109,2182,212
121110,2168,161
121110,2172,106
121110,2175,131
121110,2178,142
121110,2182,93
121116,2168,2101
121116,2172,1580
121116,2178,1941
121116,2182,1152
121118,2168,1747
121118,2172,836
121118,2178,1665
121118,2182,594
121122,2172,491
121122,2178,350
121122,2182,422
121125,2168,90
121125,2178,3
121126,2172,150
121126,2178,167
121126,2182,64
121127,2168,61
121127,2172,56
121127,2182,35
121131,2168,122
121131,2172,58
121131,2178,90
121131,2182,139
121132,2168,980
121132,2172,726
121132,2175,127
121132,2178,692
121132,2182,623
121134,2168,1751
121134,2172,1762
121134,2175,127
121134,2178,1107
121134,2182,1807
121135,2182,497
121138,2168,454
121138,2178,314
121139,2168,58
121139,2172,379
121139,2175,159
121139,2178,5
121139,2182,499
121140,2172,429
121143,2178,625
121144,2172,259
121145,2172,770
121145,2182,679
121148,2168,111
121148,2178,185
121150,2168,809
121150,2172,406
121150,2175,70
121150,2178,455
121150,2182,347
121151,2168,617
121151,2172,505
121151,2178,430
121151,2182,476
121156,2168,538
121161,2168,800
121161,2178,718
121161,2182,593
121164,2172,529
121164,2182,426
121165,2168,1473
121165,2178,1307
121168,2168,734
121168,2172,360
121168,2175,76
121168,2182,433
121173,2172,444
121173,2182,450
121175,2168,591
121175,2178,411
121176,2172,173
121176,2182,359
121179,2168,605
121179,2172,288
121179,2175,180
121179,2178,418
121179,2182,970
121180,2178,488
121181,2178,193
121185,2172,422
121185,2175,86
121185,2182,343
121187,2178,235
121188,2172,547
121189,2182,265
121190,2182,256
121191,2168,1063
121191,2172,703
121191,2175,154
121191,2178,1083
121191,2182,910
121200,2168,1435
121200,2172,496
121200,2175,97
121200,2178,866
121200,2182,397
121203,2172,539
121203,2182,359
121205,2168,1274
121205,2178,946
121206,2175,150
121207,2168,198
121207,2172,39
121208,2182,323
121213,2178,218
121214,2168,91
121214,2178,67
121216,2172,321
121216,2182,198
121218,2168,261
121218,2178,424
121219,2168,122
121228,2168,136
121228,2182,118
121229,2168,394
121229,2172,371
121229,2175,127
121229,2178,483
121229,2182,389
121233,2168,53
121233,2172,20
121233,2182,8
121234,2168,18
121234,2172,20
121234,2178,39
121234,2182,25
121238,2168,3
121238,2175,2
121238,2178,1
121238,2182,2
121239,2168,812
121239,2172,717
121239,2178,785
121239,2182,436
121240,2168,421
121240,2172,358
121240,2178,404
121240,2182,395
121241,2168,2
121241,2172,33
121241,2175,1
121241,2178,26
121241,2182,23
121242,2168,18
121242,2178,15
121244,2168,55
121244,2178,36
121245,2172,29
121245,2182,25
121248,2168,10
121248,2172,17
121248,2178,15
121248,2182,29
121254,2178,1
121255,2172,2
121270,2182,1
121275,2172,27
121275,2182,22
121276,2168,36
121276,2178,17
121277,2172,26
121277,2182,24
121289,2172,16
121291,2172,18
121291,2182,22
121292,2168,5
121292,2172,11
121293,2168,37
121293,2172,44
121294,2168,87
121294,2178,98
121299,2182,18
121301,2182,36
121302,2168,41
121302,2178,26
121303,2172,59
121303,2182,21
121304,2172,24
121304,2182,28
121305,2168,49
121306,2172,26
121307,2182,3
121308,2178,18
121309,2168,31
121310,2178,8
121313,2178,61
121314,2172,60
121315,2168,39
121318,2168,67
121318,2178,82
121325,2182,29
121330,2172,25
121331,2168,48
121331,2172,30
121331,2178,24
121331,2182,19
121333,2172,2
121334,2168,60
121334,2172,39
121334,2175,2
121334,2178,50
121334,2182,40
121335,2168,73
121335,2172,65
121335,2175,2
121335,2178,69
121335,2182,67
121337,2168,2
121337,2172,2
121337,2178,3
121337,2182,8
121340,2168,1371
121340,2172,825
121340,2175,160
121340,2178,946
121340,2182,732
121341,2172,5
121341,2178,1
121342,2168,10
121342,2178,29
121370,2172,2
121370,2178,2
121370,2182,2
121371,2168,919
121371,2172,898
121371,2175,148
121371,2178,990
121371,2182,733
121372,2172,1
121372,2182,3
121373,2168,24
121373,2172,25
121373,2178,14
121373,2182,26
121374,2168,113
121374,2172,207
121374,2175,52
121374,2178,273
121374,2182,121
121377,2168,61
121377,2172,1
121377,2178,61
121378,2168,208
121378,2172,187
121378,2178,1
121378,2182,93
121381,2168,44
121381,2178,59
121382,2172,87
121382,2182,42
121451,2175,109
121453,2172,169
121453,2182,185
121454,2168,186
121454,2175,160
121454,2178,310
121454,2182,287
121455,2172,393
121455,2175,113
121455,2182,604
121456,2168,264
121456,2172,287
121456,2175,45
121456,2178,365
121456,2182,198
121458,2168,355
121458,2172,7
121458,2175,84
121461,2172,409
121461,2175,74
121462,2178,168
121463,2175,19
121464,2175,53
121467,2172,110
121467,2182,155
121474,2175,80
121475,2168,320
121475,2172,104
121475,2175,4
121475,2178,69
121475,2182,45
121476,2168,529
121476,2172,300
121476,2178,171
121476,2182,268
121477,2168,91
121477,2172,88
121477,2178,79
121477,2182,105
121478,2168,13
121478,2172,1
121478,2175,3
121478,2182,2
121481,2168,101
121481,2178,254
121482,2168,148
121482,2172,38
121482,2178,390
121483,2168,73
121484,2172,47
121484,2182,92
121485,2172,43
121485,2182,55
121491,2168,43
121491,2182,63
121493,2168,125
121493,2178,259
121494,2172,71
121496,2172,31
121498,2172,64
121498,2182,187
121500,2172,70
121500,2182,92
121510,2172,49
121510,2182,268
121516,2168,115
121516,2178,11
121517,2168,134
121517,2178,454
121523,2172,44
121523,2182,58
121524,2172,50
121524,2182,78
121525,2172,26
121525,2182,26
121526,2172,12
121526,2182,3
121527,2172,25
121528,2172,46
121528,2182,111
121529,2172,116
121529,2178,79
121536,2168,41
121536,2172,34
121536,2178,38
121538,2172,89
121538,2182,162
121539,2168,97
121539,2182,130
121540,2172,31
121540,2182,47
121548,2168,26
121548,2175,89
121548,2178,47
121549,2168,2
121549,2178,62
121553,2172,13
121554,2172,80
121554,2182,114
121555,2172,32
121555,2178,25
121556,2168,53
121556,2178,71
121559,2172,58
121565,2172,57
121565,2175,32
121565,2182,100
121569,2172,56
121569,2178,25
121571,2172,92
121571,2182,53
121572,2168,71
121572,2178,32
121573,2168,90
121573,2172,103
121573,2182,188
121575,2175,11
121576,2178,54
121577,2168,39
121577,2172,49
121577,2178,57
121577,2182,40
121579,2168,7
121579,2178,13
121580,2172,51
121580,2182,76
121581,2168,205
121581,2178,158
121582,2172,102
121582,2182,75
121587,2168,14
121587,2178,8
121589,2172,12
121589,2182,6
121596,2182,20
121597,2168,39
121597,2172,4
121597,2178,1
121597,2182,1
121598,2168,233
121598,2172,102
121598,2178,105
121598,2182,255
121599,2168,23
121599,2178,4
121599,2182,1
121601,2168,9
121601,2172,8
121601,2178,8
121601,2182,9
121602,2172,74
121602,2178,42
121632,2168,4
121632,2172,17
121632,2175,8
121632,2178,20
121632,2182,14
121640,2168,9
121640,2172,11
121640,2178,11
121640,2182,8
121643,2168,130
121643,2172,68
121643,2178,78
121643,2182,72
121644,2168,483
121644,2172,194
121644,2178,216
121644,2182,250
121645,2168,74
121645,2172,80
121645,2178,48
121645,2182,103
121647,2168,26
121647,2172,12
121647,2178,31
121647,2182,15
121697,2168,591
121697,2172,607
121697,2175,98
121697,2178,451
121697,2182,427
121700,2168,164
121700,2172,92
121700,2178,127
121700,2182,95
121701,2168,98
121701,2172,71
121701,2178,53
121701,2182,41
121703,2168,37
121703,2182,35
121705,2168,82
121705,2178,74
121706,2172,67
121706,2182,85
121707,2168,54
121707,2178,43
121708,2172,62
121708,2182,57
121710,2172,42
121713,2182,66
121714,2172,61
121715,2178,99
121718,2172,45
121718,2182,57
121722,2175,1
121723,2175,5
121732,2178,76
121734,2168,293
121734,2172,266
121734,2175,54
121734,2178,170
121734,2182,204
121736,2168,56
121736,2172,32
121736,2178,42
121736,2182,37
121747,2168,53
121747,2178,31
121748,2172,16
121748,2182,30
121749,2172,58
121749,2182,60
121750,2168,51
121750,2178,60
121759,2172,40
121764,2168,54
121764,2172,80
121766,2168,475
121766,2172,504
121766,2175,66
121766,2178,402
121766,2182,331
121770,2168,2
121770,2178,5
121772,2168,7
121778,2168,16
121779,2168,77
121779,2172,71
121779,2178,77
121779,2182,60
121780,2168,70
121780,2172,52
121780,2178,66
121780,2182,58
121796,2168,50
121796,2172,74
121796,2178,44
121803,2168,358
121803,2172,300
121803,2175,54
121803,2178,364
121803,2182,328
121810,2168,30
121810,2172,41
121810,2178,36
121810,2182,16
121811,2168,23
121811,2182,21
121813,2168,2
121813,2172,7
121813,2178,6
121813,2182,3
121814,2168,13
121814,2172,13
121814,2178,14
121814,2182,14
121815,2168,477
121815,2172,438
121815,2175,63
121815,2178,276
121815,2182,310
121817,2168,39
121817,2172,24
121817,2178,31
121817,2182,23
121818,2168,12
121818,2178,9
121846,2168,360
121846,2172,265
121846,2175,56
121846,2178,229
121846,2182,185
121850,2168,5
121850,2172,2
121850,2182,2
121851,2168,12
121851,2172,10
121851,2178,12
121851,2182,10
121859,2182,18
121862,2168,5
121869,2175,7
121870,2175,2
121871,2168,81
121871,2178,103
121872,2172,87
121872,2182,65
121898,2172,60
121898,2175,81
121898,2178,47
121898,2182,42
121900,2175,76
121901,2172,1
121901,2178,9
121902,2172,68
121906,2182,31
121910,2168,16
121917,2168,1
121917,2182,1
121922,2168,37
121922,2172,31
121922,2178,52
121923,2168,57
121923,2172,23
121923,2178,23
121923,2182,19
121931,2178,2
121931,2182,25
121936,2178,1
121937,2172,1
121938,2172,1
121940,2182,1
121942,2168,11
121942,2178,4
121943,2172,164
121943,2182,183
121987,2168,84
121987,2178,69
122007,2168,336
122007,2178,209
122007,2182,125
122008,2172,176
122008,2182,202
122018,2168,406
122018,2172,289
122018,2178,422
122018,2182,287
122022,2168,2138
122022,2172,3520
122022,2175,211
122022,2178,1836
122022,2182,1424
122023,2168,2246
122023,2172,1160
122023,2175,525
122023,2178,1452
122023,2182,1235
122024,2168,1759
122024,2172,2030
122024,2175,284
122024,2178,1085
122024,2182,1308
122025,2168,448
122025,2178,305
122025,2182,350
122026,2168,542
122026,2172,1045
122026,2178,297
122026,2182,470
122028,2172,501
122028,2182,248
122029,2168,1114
122029,2172,1045
122029,2178,588
122029,2182,621
122030,2168,469
122030,2172,537
122030,2178,323
122030,2182,444
122031,2168,1570
122031,2172,1589
122031,2175,337
122031,2178,449
122031,2182,725
122033,2168,113
122033,2178,364
122034,2182,91
122035,2168,384
122035,2178,259
122037,2168,22
122037,2172,40
122037,2175,47
122037,2178,60
122037,2182,26
122038,2168,577
122038,2172,460
122038,2178,563
122038,2182,578
122039,2168,15
122039,2172,10
122039,2175,6
122039,2178,1
122039,2182,213
122040,2168,1081
122040,2172,889
122040,2175,366
122040,2178,929
122040,2182,840
122042,2168,2657
122042,2172,1670
122042,2175,390
122042,2178,3957
122042,2182,1560
122045,2168,268
122045,2178,202
122046,2168,173
122046,2178,192
122047,2172,90
122053,2168,787
122055,2168,181
122055,2178,224
122056,2172,84
122056,2182,116
122059,2168,310
122059,2178,342
122060,2172,59
122060,2182,70
122065,2172,54
122065,2182,98
122066,2172,128
122066,2182,188
122071,2168,253
122074,2168,72
122074,2182,6
122075,2168,85
122075,2178,75
122080,2168,236
122080,2178,224
122083,2172,96
122083,2182,95
122090,2178,61
122091,2172,28
122091,2182,89
122103,2168,47
122103,2172,51
122103,2178,52
122103,2182,74
122105,2168,47
122105,2172,30
122105,2178,61
122105,2182,67
122110,2168,18
122110,2172,24
122110,2178,13
122110,2182,26
122111,2168,50
122111,2172,41
122111,2175,5
122111,2178,57
122111,2182,49
122114,2168,57
122114,2178,56
122144,2168,1
122144,2172,10
122144,2175,10
122144,2178,8
122144,2182,8
122145,2168,13
122145,2172,14
122145,2175,1
122145,2178,24
122145,2182,16
122148,2168,20
122148,2175,6
122148,2178,3
122149,2178,27
122149,2182,119
122151,2168,4
122151,2182,1
122167,2172,392
122167,2175,385
122167,2182,626
122168,2168,15
122168,2172,8
122168,2178,6
122168,2182,14
122169,2168,9
122169,2172,3
122169,2178,7
122169,2182,8
122193,2168,41
122193,2178,35
122194,2172,15
122194,2182,20
122204,2168,39
122204,2178,55
122205,2172,20
122205,2182,45
122208,2168,27
122208,2178,12
122209,2172,31
122209,2182,12
122212,2168,3
122212,2178,1
122213,2172,4
122213,2182,2
122214,2168,38
122214,2178,31
122215,2172,11
122215,2182,18
122216,2168,42
122216,2178,35
122217,2172,16
122217,2182,23
122218,2168,9
122218,2178,3
122219,2182,18
122220,2168,6
122221,2172,7
122226,2168,618
122226,2172,533
122226,2175,84
122226,2178,603
122226,2182,506
122227,2172,168
122227,2182,150
122228,2168,121
122228,2172,103
122228,2178,117
122228,2182,194
122230,2168,132
122230,2178,115
122231,2172,109
122231,2182,94
122232,2168,30
122232,2172,27
122232,2178,34
122232,2182,35
122233,2172,111
122233,2182,131
122236,2168,34
122236,2172,84
122236,2175,86
122236,2178,44
122236,2182,41
122239,2175,535
122240,2168,99
122240,2172,67
122240,2178,94
122243,2168,107
122243,2178,91
122245,2168,137
122245,2172,212
122245,2178,109
122245,2182,111
122246,2168,78
122246,2172,125
122246,2178,52
122246,2182,99
122252,2168,154
122252,2178,97
122253,2172,117
122253,2182,99
122255,2168,185
122255,2172,269
122255,2178,159
122255,2182,131
122258,2168,161
122258,2172,88
122258,2178,68
122258,2182,72
122264,2168,63
122264,2178,62
122266,2168,46
122266,2178,38
122267,2172,23
122267,2182,44
122271,2172,88
122271,2182,79
122276,2178,71
122281,2168,97
122281,2178,54
122282,2172,48
122282,2182,63
122284,2168,58
122284,2172,10
122284,2175,97
122284,2178,64
122284,2182,102
122285,2168,11
122285,2172,10
122285,2178,10
122285,2182,9
122286,2168,24
122286,2172,10
122286,2178,16
122286,2182,8
122287,2168,3
122287,2172,8
122287,2178,5
122287,2182,6
122289,2168,43
122289,2172,59
122289,2178,33
122289,2182,22
122290,2168,24
122290,2172,34
122290,2178,30
122290,2182,57
122291,2168,37
122292,2172,39
122293,2168,56
122294,2172,68
122295,2168,64
122295,2178,37
122296,2172,60
122296,2182,41
122297,2168,5
122297,2172,4
122297,2178,5
122297,2182,6
122298,2172,94
122298,2178,53
122299,2182,68
122300,2168,8
122300,2172,11
122300,2178,10
122300,2182,13
122301,2172,59
122301,2178,16
122301,2182,13
122302,2168,32
122302,2172,60
122302,2178,38
122302,2182,27
122306,2168,8
122306,2172,7
122306,2178,5
122306,2182,1
122307,2168,6
122307,2172,2
122307,2178,8
122307,2182,5
122308,2182,4
122309,2168,3
122309,2172,7
122309,2175,1
122309,2178,3
122310,2168,27
122312,2168,3
122312,2178,2
122313,2172,9
122313,2182,10
122314,2172,15
122315,2168,20
122315,2182,5
122316,2172,11
122319,2168,66
122319,2178,75
122320,2172,342
122320,2182,427
122321,2168,189
122321,2178,290
122322,2168,31
122322,2172,57
122322,2178,12
122322,2182,20
122324,2168,12
122324,2172,9
122324,2178,13
122324,2182,21
122326,2168,7
122326,2172,3
122326,2175,3
122328,2168,10
122328,2172,6
122328,2178,9
122328,2182,8
122330,2172,93
122330,2178,338
122357,2168,236
122357,2172,95
122357,2178,192
122357,2182,130
122361,2168,129
122361,2175,216
122362,2168,514
122362,2175,27
122362,2178,340
122363,2168,164
122363,2172,144
122363,2178,160
122363,2182,126
122364,2168,14
122364,2172,13
122364,2178,18
122364,2182,14
122366,2168,45
122367,2168,19
122367,2172,46
122367,2178,92
122367,2182,30
122368,2168,1
122368,2172,3
122369,2168,10
122369,2178,5
122369,2182,2
122370,2168,2
122370,2172,1
122370,2178,1
122370,2182,5
122376,2168,517
122376,2172,296
122376,2175,54
122376,2178,430
122376,2182,354
122377,2168,299
122377,2172,541
122377,2175,57
122377,2178,376
122377,2182,532
122378,2168,22
122378,2178,11
122379,2172,2
122379,2182,6
122385,2168,4
122385,2178,6
122386,2172,8
122386,2182,3
122387,2172,155
122387,2182,109
122439,2172,1
122446,2168,14
122446,2178,24
122447,2172,23
122447,2182,8
122451,2178,41
122452,2182,65
122453,2168,26
122454,2172,25
122472,2172,12
122480,2168,2362
122480,2172,3850
122480,2178,4451
122480,2182,2324
122481,2168,1002
122481,2172,533
122481,2178,967
122481,2182,750
122482,2168,1066
122482,2172,283
122482,2175,152
122482,2178,897
122482,2182,317
122483,2168,475
122483,2172,1183
122483,2175,530
122483,2178,366
122483,2182,638
122484,2168,3938
122484,2172,1363
122484,2175,207
122484,2178,1974
122484,2182,799
122485,2168,630
122485,2172,1354
122485,2175,279
122485,2178,327
122485,2182,1182
122486,2168,2012
122486,2172,1670
122486,2175,693
122486,2178,1301
122486,2182,1307
122487,2168,1199
122487,2172,863
122487,2175,37
122487,2178,799
122487,2182,696
122488,2168,1218
122488,2172,1040
122488,2175,145
122488,2178,1039
122488,2182,581
122489,2168,1778
122489,2172,1317
122489,2175,977
122489,2178,1155
122489,2182,1435
122490,2168,1203
122490,2172,1057
122490,2175,210
122490,2178,944
122490,2182,919
122494,2168,493
122494,2172,342
122494,2175,139
122494,2178,355
122494,2182,281
122495,2178,179
122495,2182,115
122496,2168,414
122496,2172,535
122496,2175,670
122496,2182,393
122497,2172,224
122497,2182,209
122499,2168,438
122499,2175,87
122499,2178,287
122500,2168,1
122500,2172,385
122500,2175,162
122500,2182,255
122501,2168,146
122501,2172,128
122501,2178,48
122501,2182,72
122502,2168,216
122502,2178,46
122502,2182,129
122503,2168,270
122503,2178,179
122503,2182,155
122504,2168,133
122504,2175,52
122504,2178,108
122504,2182,59
122505,2168,332
122505,2172,141
122505,2178,108
122505,2182,103
122506,2178,114
122506,2182,1
122508,2168,454
122508,2172,468
122508,2175,288
122508,2178,308
122508,2182,386
122509,2175,133
122510,2168,392
122510,2175,588
122510,2178,301
122511,2172,1
122511,2175,151
122512,2172,292
122512,2175,147
122512,2182,250
122514,2172,136
122514,2182,1
122518,2175,39
122518,2182,289
122520,2168,348
122520,2178,129
122521,2168,579
122521,2172,468
122521,2175,213
122521,2178,423
122521,2182,431
122523,2168,196
122523,2175,140
122523,2178,150
122524,2168,221
122524,2172,451
122524,2175,100
122524,2178,461
122524,2182,476
122526,2172,160
122526,2178,48
122526,2182,341
122527,2172,377
122527,2175,127
122527,2182,383
122528,2168,1
122528,2172,154
122528,2182,6
122529,2168,275
122529,2178,165
122531,2168,382
122531,2175,106
122531,2178,223
122533,2168,232
122533,2172,227
122533,2178,141
122533,2182,213
122535,2172,273
122535,2175,198
122535,2182,1
122536,2172,331
122536,2182,4
122537,2168,261
122537,2175,176
122537,2178,241
122538,2168,2
122539,2168,400
122539,2172,318
122539,2175,562
122539,2178,457
122539,2182,304
122540,2168,269
122540,2172,272
122540,2178,290
122540,2182,210
122541,2168,881
122541,2172,607
122541,2182,720
122543,2172,4
122543,2182,265
122548,2168,735
122548,2172,477
122548,2175,64
122548,2178,652
122548,2182,922
122550,2168,288
122551,2168,192
122551,2178,213
122552,2172,702
122552,2182,657
122553,2172,142
122553,2182,117
122554,2172,3
122555,2168,215
122555,2172,166
122555,2178,342
122555,2182,79
122556,2168,177
122557,2172,383
122557,2182,844
122559,2175,57
122560,2168,302
122560,2178,185
122560,2182,434
122561,2172,412
122561,2182,353
122562,2168,182
122562,2178,161
122563,2172,9
122563,2182,6
122564,2168,421
122564,2172,345
122564,2178,467
122564,2182,361
122565,2168,2022
122565,2172,1083
122565,2175,129
122565,2178,1471
122565,2182,155
122566,2168,980
122566,2172,428
122566,2178,700
122566,2182,655
122567,2168,22
122567,2172,9
122567,2178,2
122567,2182,17
122568,2168,1
122571,2168,316
122571,2178,445
122575,2168,111
122575,2182,99
122598,2172,1132
122598,2178,161
122598,2182,1516
122604,2168,198
122604,2178,159
122605,2172,172
122605,2182,141
122609,2168,25
122609,2172,122
122609,2178,106
122609,2182,54
122611,2168,78
122611,2172,85
122611,2178,75
122611,2182,66
122613,2172,41
122616,2168,4
122620,2172,12
122626,2168,8
122626,2172,69
122626,2182,1
122630,2168,1
122631,2168,3
122631,2172,9
122632,2168,27
122632,2172,24
122632,2178,1
122651,2172,6
122661,2168,99
122661,2172,78
122661,2178,84
122661,2182,104
122662,2168,71
122662,2172,40
122662,2178,57
122662,2182,53
122663,2175,22
122664,2175,4
122667,2168,48
122667,2172,60
122667,2178,75
122667,2182,118
122668,2168,602
122668,2172,862
122668,2178,763
122668,2182,957
122669,2168,358
122669,2172,407
122669,2178,370
122669,2182,467
122670,2168,159
122670,2172,228
122670,2178,187
122670,2182,223
122671,2168,177
122671,2172,168
122671,2178,147
122671,2182,155
122674,2168,67
122674,2172,38
122674,2178,38
122674,2182,36
122679,2168,38
122679,2172,65
122679,2178,3
122679,2182,43
122680,2168,10
122680,2172,21
122680,2182,10
122725,2168,279
122725,2172,276
122725,2175,54
122725,2178,290
122725,2182,280
122726,2168,418
122726,2172,291
122726,2178,172
122726,2182,14
122735,2175,141
122755,2168,248
122755,2178,146
122756,2172,169
122756,2182,111
122757,2168,90
122757,2178,42
122758,2172,93
122758,2182,66
122759,2168,29
122759,2178,32
122760,2172,22
122760,2182,44
122761,2175,3
122779,2168,10
122779,2172,1
122779,2178,1
122779,2182,1
122781,2172,1
122781,2182,2
122784,2172,2
122794,2168,1
122795,2168,10
122795,2178,3
122798,2172,5
122799,2172,12
122800,2172,6
122801,2168,1
122806,2172,3
122806,2182,1
122807,2168,198
122807,2172,127
122807,2178,106
122807,2182,84
122810,2172,20
122811,2168,346
122811,2178,1
122812,2168,1
122812,2172,16
122812,2178,18
122812,2182,4
122813,2168,15
122813,2172,14
122813,2175,33
122813,2178,16
122813,2182,12
122814,2168,2
122814,2172,4
122814,2178,1
122815,2168,44
122815,2178,93
122819,2168,215
122819,2172,3
122819,2178,118
122819,2182,50
